Date,Year,Competition,CompetitionSet,Comp.SetDetail,Sport,Discipline,Gender,Class,Phase,Rank,Medal,Team Members,Person/Team,Person,Person First Name,Person Last Name,PersonGender,Team,Nationality,DoB,YoB,Age (days),Age,Country,Country Code,Continent,Result,Sec/Mtr/Pts,Host City,Host Country,Host Continent,# Participants,# Countries,# Continents,World Ranking,Rank Within Country,Is Olympic Discipline
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,"Ivanna Krupenia (UKR, 03 Apr 1990)",Ivanna Krupenia,Ivanna,Krupenia,Women,Ukraine,UKR,03-Apr-90,,24-065,24,Ukraine,UKR,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,"Lisa Whiteside (ENG, 17 Sep 1985)",Lisa Whiteside,Lisa,Whiteside,Women,England,ENG,17-Sep-85,,28-263,28,Great Britain,GBR,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,"Ana Starovoitova (LTU, 02 Oct 1993)",Ana Starovoitova,Ana,Starovoitova,Women,Lithuania,LTU,02-Oct-93,,20-248,20,Lithuania,LTU,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,Bettina Kis Varga (HUN),Bettina Kis Varga,Bettina,Kis Varga,Women,Hungary,HUN,,,,,Hungary,HUN,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,Daria Popovic (CRO),Daria Popovic,Daria,Popovic,Women,Croatia,CRO,,,,,Croatia,CRO,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,9,,No,Hana Zastlin Lital (ISR),Hana Zastlin Lital,Hana,Zastlin Lital,Women,Israel,ISR,,,,,Israel,ISR,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,17,,No,"Juliana Söderström (SWE, 20 Aug 1990)",Juliana Söderström,Juliana,Söderström,Women,Sweden,SWE,20-Aug-90,,23-291,23,Sweden,SWE,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,17,,No,"Anna Alimardanova (AZE, 06 May 1991)",Anna Alimardanova,Anna,Alimardanova,Women,Azerbaijan,AZE,06-May-91,,23-032,23,Azerbaijan,AZE,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,17,,No,"Galina Bruyevich (BLR, 20 Jul 1989)",Galina Bruyevich,Galina,Bruyevich,Women,Belarus,BLR,20-Jul-89,,24-322,24,Belarus,BLR,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,17,,No,"Claudia Nechita (ROU, 15 Aug 1993)",Claudia Nechita,Claudia,Nechita,Women,Romania,ROU,15-Aug-93,,20-296,20,Romania,ROU,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,17,,No,"Stanimira Petrova (BUL, 16 Dec 1990)",Stanimira Petrova,Stanimira,Petrova,Women,Bulgaria,BUL,16-Dec-90,,23-173,23,Bulgaria,BUL,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,17,,No,Jovana Krstic (SRB),Jovana Krstic,Jovana,Krstic,Women,Serbia,SRB,,,,,Serbia,SRB,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Bantamweight,Women,Seniors,,17,,No,Veronika Kalouskova (SVK),Veronika Kalouskova,Veronika,Kalouskova,Women,Slovakia,SVK,,,,,Slovakia,SVK,Europe,,0,Bucharest,Romania,Europe,23,23,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,1,G,No,"Zinaida Dobrynina (RUS, 21 Aug 1990)",Zinaida Dobrynina,Zinaida,Dobrynina,Women,Russia,RUS,21-Aug-90,,23-290,23,Russia,RUS,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,2,S,No,"Svetlana Staneva (BUL, 26 Jun 1990)",Svetlana Staneva,Svetlana,Staneva,Women,Bulgaria,BUL,26-Jun-90,,23-346,23,Bulgaria,BUL,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,3,B,No,"Maryna Malovana (UKR, 03 Dec 1995)",Maryna Malovana,Maryna,Malovana,Women,Ukraine,UKR,03-Dec-95,,18-186,18,Ukraine,UKR,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,3,B,No,"Alessia Mesiano (ITA, 07 Dec 1991)",Alessia Mesiano,Alessia,Mesiano,Women,Italy,ITA,07-Dec-91,,22-182,22,Italy,ITA,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,5,,No,"Ingrid Egner (NOR, 21 Dec 1982)",Ingrid Egner,Ingrid,Egner,Women,Norway,NOR,21-Dec-82,,31-168,31,Norway,NOR,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,5,,No,"Kornelia Kitti Nagy (HUN, 04 May 1995)",Kornelia Kitti Nagy,Kornelia Kitti,Nagy,Women,Hungary,HUN,04-May-95,,19-034,19,Hungary,HUN,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,5,,No,"Lara Garcia (ESP, 29 Apr 1987)",Lara Garcia,Lara,Garcia,Women,Spain,ESP,29-Apr-87,,27-039,27,Spain,ESP,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,5,,No,"Joanne Lambe (IRL, 13 Sep 1982)",Joanne Lambe,Joanne,Lambe,Women,Ireland,IRL,13-Sep-82,,31-267,31,Ireland,IRL,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,"Sandra Kruk (POL, 22 Aug 1989)",Sandra Kruk,Sandra,Kruk,Women,Poland,POL,22-Aug-89,,24-289,24,Poland,POL,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,Cecilia Nilsson (FIN),Cecilia Nilsson,Cecilia,Nilsson,Women,Finland,FIN,,,,,Finland,FIN,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,Bojana Ranic (SRB),Bojana Ranic,Bojana,Ranic,Women,Serbia,SRB,,,,,Serbia,SRB,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,"Mahsati Hamzayeva (AZE, 04 Oct 1994)",Mahsati Hamzayeva,Mahsati,Hamzayeva,Women,Azerbaijan,AZE,04-Oct-94,,19-246,19,Azerbaijan,AZE,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,Marija Petric (CRO),Marija Petric,Marija,Petric,Women,Croatia,CRO,,,,,Croatia,CRO,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,"Lacramioara Perijoc (ROU, 03 Feb 1994)",Lacramioara Perijoc,Lacramioara,Perijoc,Women,Romania,ROU,03-Feb-94,,20-124,20,Romania,ROU,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,Sonia Valachova (SVK),Sonia Valachova,Sonia,Valachova,Women,Slovakia,SVK,,,,,Slovakia,SVK,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,9,,No,"Linnea Strandell (SWE, 24 Jun 1984)",Linnea Strandell,Linnea,Strandell,Women,Sweden,SWE,24-Jun-84,,29-348,29,Sweden,SWE,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,17,,No,"Reyhan Cakir (TUR, 04 Mar 1995)",Reyhan Cakir,Reyhan,Cakir,Women,Turkey,TUR,04-Mar-95,,19-095,19,Turkey,TUR,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,17,,No,Hanna Prokharava (BLR),Hanna Prokharava,Hanna,Prokharava,Women,Belarus,BLR,,,,,Belarus,BLR,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,17,,No,"Sarah Dunne (ENG, 1988)",Sarah Dunne,Sarah,Dunne,Women,England,ENG,,1988,,,Great Britain,GBR,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Featherweight,Women,Seniors,,17,,No,Sophie Revel (FRA),Sophie Revel,Sophie,Revel,Women,France,FRA,,,,,France,FRA,Europe,,0,Bucharest,Romania,Europe,20,20,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,1,G,No,"Stoyka Petrova (BUL, 18 Sep 1985)",Stoyka Petrova,Stoyka,Petrova,Women,Bulgaria,BUL,18-Sep-85,,28-262,28,Bulgaria,BUL,Europe,,0,Bucharest,Romania,Europe,19,19,1,6,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,2,S,No,"Sayana Sagatayeva (RUS, 04 Nov 1990)",Sayana Sagatayeva,Sayana,Sagatayeva,Women,Russia,RUS,04-Nov-90,,23-215,23,Russia,RUS,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,3,B,No,"Katalin Ancsin (HUN, 22 Aug 1983)",Katalin Ancsin,Katalin,Ancsin,Women,Hungary,HUN,22-Aug-83,,30-289,30,Hungary,HUN,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,3,B,No,"Wassila Lkhadiri (FRA, 14 Sep 1995)",Wassila Lkhadiri,Wassila,Lkhadiri,Women,France,FRA,14-Sep-95,,18-266,18,France,FRA,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,5,,No,"Nicola Adams (ENG, 26 Oct 1982)",Nicola Adams,Nicola,Adams,Women,England,ENG,26-Oct-82,,31-224,31,Great Britain,GBR,Europe,,0,Bucharest,Romania,Europe,19,19,1,2,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,5,,No,"Tetyana Kob (UKR, 25 Oct 1987)",Tetyana Kob,Tetyana,Kob,Women,Ukraine,UKR,25-Oct-87,,26-225,26,Ukraine,UKR,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,5,,No,"Elif Nur Coskun (TUR, 10 Mar 1994)",Elif Nur Coskun,Elif Nur,Coskun,Women,Turkey,TUR,10-Mar-94,,20-089,20,Turkey,TUR,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,5,,No,"Anakhanim Aghayeva (AZE, 03 Mar 1995)",Anakhanim Aghayeva,Anakhanim,Aghayeva,Women,Azerbaijan,AZE,03-Mar-95,,19-096,19,Azerbaijan,AZE,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,"Sandra Drabik (POL, 13 Aug 1988)",Sandra Drabik,Sandra,Drabik,Women,Poland,POL,13-Aug-88,,25-298,25,Poland,POL,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,"Ceire Smith (IRL, 27 Sep 1992)",Ceire Smith,Ceire,Smith,Women,Ireland,IRL,27-Sep-92,,21-253,21,Ireland,IRL,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,"Terry Gordini (ITA, 22 Jun 1979)",Terry Gordini,Terry,Gordini,Women,Italy,ITA,22-Jun-79,,34-350,34,Italy,ITA,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,"Melinda Pantis (ROU, 20 Jan 1995)",Melinda Pantis,Melinda,Pantis,Women,Romania,ROU,20-Jan-95,,19-138,19,Romania,ROU,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,Salla-Mari Hannonen (FIN),Salla-Mari Hannonen,Salla-Mari,Hannonen,Women,Finland,FIN,,,,,Finland,FIN,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,"Yana Burym (BLR, 23 Oct 1987)",Yana Burym,Yana,Burym,Women,Belarus,BLR,23-Oct-87,,26-227,26,Belarus,BLR,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,Eva Maria Fernandez (ESP),Eva Maria Fernandez,Eva Maria,Fernandez,Women,Spain,ESP,,,,,Spain,ESP,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,9,,No,"Sarah Bormann (GER, 27 Apr 1990)",Sarah Bormann,Sarah,Bormann,Women,Germany,GER,27-Apr-90,,24-041,24,Germany,GER,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,17,,No,"Jana Juranova (CZE, 05 Oct 1986)",Jana Juranova,Jana,Juranova,Women,Czech Republic,CZE,05-Oct-86,,27-245,27,Czech Republic,CZE,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,17,,No,"Iulia Coroli (MDA, 09 Mar 1995)",Iulia Coroli,Iulia,Coroli,Women,Moldova,MDA,09-Mar-95,,19-090,19,Moldova,MDA,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Flyweight,Women,Seniors,,17,,No,"Camilla Johansen (NOR, 08 Nov 1987)",Camilla Johansen,Camilla,Johansen,Women,Norway,NOR,08-Nov-87,,26-211,26,Norway,NOR,Europe,,0,Bucharest,Romania,Europe,19,19,1,,1,Yes
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,1,G,No,"Maria Kovacs (HUN, 05 Jul 1981)",Maria Kovacs,Maria,Kovacs,Women,Hungary,HUN,05-Jul-81,,32-337,32,Hungary,HUN,Europe,,0,Bucharest,Romania,Europe,8,8,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,2,S,No,"Flavia Severin (ITA, 01 Apr 1987)",Flavia Severin,Flavia,Severin,Women,Italy,ITA,01-Apr-87,,27-067,27,Italy,ITA,Europe,,0,Bucharest,Romania,Europe,8,8,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,3,B,No,"Luminita Turcin (ROU, 19 Oct 1984)",Luminita Turcin,Luminita,Turcin,Women,Romania,ROU,19-Oct-84,,29-231,29,Romania,ROU,Europe,,0,Bucharest,Romania,Europe,8,8,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,3,B,No,"Emine Bozduman (TUR, 16 Aug 1992)",Emine Bozduman,Emine,Bozduman,Women,Turkey,TUR,16-Aug-92,,21-295,21,Turkey,TUR,Europe,,0,Bucharest,Romania,Europe,8,8,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,5,,No,"Irina Sinetskaya (RUS, 25 Dec 1978)",Irina Sinetskaya,Irina,Sinetskaya,Women,Russia,RUS,25-Dec-78,,35-164,35,Russia,RUS,Europe,,0,Bucharest,Romania,Europe,8,8,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,5,,No,"Danijela Vernic (CRO, 29 Jul 1986)",Danijela Vernic,Danijela,Vernic,Women,Croatia,CRO,29-Jul-86,,27-313,27,Croatia,CRO,Europe,,0,Bucharest,Romania,Europe,8,8,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,5,,No,"Anastasiia Chernokolenko (UKR, 28 Aug 1993)",Anastasiia Chernokolenko,Anastasiia,Chernokolenko,Women,Ukraine,UKR,28-Aug-93,,20-283,20,Ukraine,UKR,Europe,,0,Bucharest,Romania,Europe,8,8,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Heavyweight,Women,Seniors,,5,,No,Cristina Rimkute (LTU),Cristina Rimkute,Cristina,Rimkute,Women,Lithuania,LTU,,,,,Lithuania,LTU,Europe,,0,Bucharest,Romania,Europe,8,8,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,1,G,No,"Steluta Duta (ROU, 18 Mar 1982)",Steluta Duta,Steluta,Duta,Women,Romania,ROU,18-Mar-82,,32-081,32,Romania,ROU,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,2,S,No,"Sevda Asenova (BUL, 05 Jan 1985)",Sevda Asenova,Sevda,Asenova,Women,Bulgaria,BUL,05-Jan-85,,29-153,29,Bulgaria,BUL,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,3,B,No,"Ayse Cagirir (TUR, 01 Dec 1995)",Ayse Cagirir,Ayse,Cagirir,Women,Turkey,TUR,01-Dec-95,,18-188,18,Turkey,TUR,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,3,B,No,"Annemarie Stark (GER, 25 Aug 1982)",Annemarie Stark,Annemarie,Stark,Women,Germany,GER,25-Aug-82,,31-286,31,Germany,GER,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,5,,No,"Svetlana Gnevanova (RUS, 12 Jun 1988)",Svetlana Gnevanova,Svetlana,Gnevanova,Women,Russia,RUS,12-Jun-88,,25-360,25,Russia,RUS,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,5,,No,"Natalia Knyaz (UKR, 12 May 1991)",Natalia Knyaz,Natalia,Knyaz,Women,Ukraine,UKR,12-May-91,,23-026,23,Ukraine,UKR,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,5,,No,"Elin Ronnlund (SWE, 28 Apr 1988)",Elin Ronnlund,Elin,Ronnlund,Women,Sweden,SWE,28-Apr-88,,26-040,26,Sweden,SWE,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,5,,No,"Virginia Barankai (HUN, 30 Jul 1994)",Virginia Barankai,Virginia,Barankai,Women,Hungary,HUN,30-Jul-94,,19-312,19,Hungary,HUN,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,9,,No,"Valeria Calabrese (ITA, 24 Jul 1982)",Valeria Calabrese,Valeria,Calabrese,Women,Italy,ITA,24-Jul-82,,31-318,31,Italy,ITA,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,9,,No,Mateja Rajteric (SLO),Mateja Rajteric,Mateja,Rajteric,Women,Slovenia,SLO,,,,,Slovenia,SLO,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,9,,No,"Sandra Brodacka (POL, 11 Jun 1993)",Sandra Brodacka,Sandra,Brodacka,Women,Poland,POL,11-Jun-93,,20-361,20,Poland,POL,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,9,,No,"Aziza Abbasova (AZE, 29 Oct 1989)",Aziza Abbasova,Aziza,Abbasova,Women,Azerbaijan,AZE,29-Oct-89,,24-221,24,Azerbaijan,AZE,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
07-Jun-14,2014,European Championships,Continental Championships/European Championships,European Championships,Boxing,Light Flyweight,Women,Seniors,,9,,No,Aurica Ivanceco (MDA),Aurica Ivanceco,Aurica,Ivanceco,Women,Moldova,MDA,,,,,Moldova,MDA,Europe,,0,Bucharest,Romania,Europe,17,17,1,,1,
